Session ID,Publish ID,Collector,Start Date,End Date,Status,Progress,Duration,"Please take a few minutes to fill out the following questionnaire. This questionnaire borrows from a series of questions that are meant to allow you to self-assess your previous behavior as it relates to time, money, relationships, and logic. The intent of this survey is to inform us about your background as a professional in your field, and meant to guide our ongoing research in understanding personalities. This survey will not be tactically used for other than informational purposes in guiding our understanding of your field. Lastly, the survey collects no personal data beyond general demographic details and we will only use aggregated anonymous data to draw conclusions.",Profession,Title,Gender,Age,Ethnicity,MD Purchase Involvement,MD Purchase Hours/Week,CRT Q1,CRT Q2,CRT Q3,CRT Q4,CRT Q5,CRT Q6,CRT Q7,TP Q1,TP Q2,TP Q3A,TP Q3B,TP Q3C,TP Q3D,TP Q3E,RSK Q1,RSK Q2A,RSK Q2B,RSK Q2C,RSK Q2D,RSK Q2E,RSK Q2F,RSK Q2G,RSK Q2H,"Choices are affected by context. We are interested in whether you are taking the time to read each question. To show that you are paying attention, please select only the ""none of the above"" option as your answer.",STI Q1,STI Q2A,STI Q2B,STI Q2C,STI Q2D,STI Q2E,STI Q2F,STI Q2G,TRU Q1,ALT Q1,ALT Q2,"Congrats, you've finished the survey! Thank you for taking the time to give us your invaluable responses. If you are interested in learning more, the survey leveraged several widely used survey measures from ongoing social and behavioral science research from Frederick (2005), Toplak, West, & Stanovich (2014), and Kahneman and Tversky (1992). Please feel free to reach out to us if you have any questions and would like to understand the behavioral science work we do: https://creativescience.co/contact-us/",aid,id,score
7d8947d5-2474-451b-aa12-70d977f654fc,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:35 PM","Tue, Dec 1, 2020 8:38 PM",complete,100,208,12/2/2020 3:35,Nurse,rn,Male,38,White,9,10,2,10,50,6,9,has lost money,No,7,7,$340 a year from now,$170 now,$170 now,$191 a year from now,$170 now,7,50/50 chance of $565,100% chance of $70,100% chance of $150,50/50 chance of $565,100% chance of $320,50/50 chance of $565,100% chance of $480,100% chance of $550,None of the above,$40 ,8,7,8,6,8,7,8,7,6,34,12/2/2020 3:38,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc70b25-3735-a21c-9a4a-c28b3dcfec2e,,
f19a491a-9bf4-4ef2-8902-b9da65f19c9f,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:38 PM","Tue, Dec 1, 2020 8:48 PM",complete,100,564,12/2/2020 3:38,Healthcare Admin,Tcc,Female,38,White,2,1,5,100,7,9,30,has lost money,No,4,7,$340 a year from now,$170 now,$170 now,$170 now,$170 now,7,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$40 ,5,7,1,8,10,10,8,7,10,250,12/2/2020 3:48,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc70be5-2bea-c347-df61-003a2ceee82d,,
67161f14-203b-437d-889b-ec8859a75b7b,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:41 PM","Tue, Dec 1, 2020 8:51 PM",complete,100,603,12/2/2020 3:41,General Physician,Family medicine physician,Male,47,White,8,2,5,5,47,4,29,has lost money,No,8,10,$340 a year from now,$255 a year from now,$213 a year from now,$170 now,$170 now,6,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,4,5,2,8,9,9,8,6,5,100,12/2/2020 3:51,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc70c61-affb-afa8-5e49-0266938fa549,,
33248885-47e1-4c68-a097-082ed9878347,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:44 PM","Tue, Dec 1, 2020 8:52 PM",complete,100,464,12/2/2020 3:44,Healthcare Admin,Manager,Female,25,Black,4,35,10,20,30,5,5,is ahead of where he began,Yes,4,9,$340 a year from now,$170 now,$213 a year from now,$191 a year from now,$170 now,8,50/50 chance of $565,100% chance of $70,50/50 chance of $565,100% chance of $230,50/50 chance of $565,100% chance of $410,50/50 chance of $565,100% chance of $550,None of the above,$80 ,8,4,1,8,5,7,4,10,3,120,12/2/2020 3:52,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc70d49-50a1-1c25-dad2-2a958b0ff8c3,,
fe408938-3c06-4b9a-9dc3-e510001e7c9c,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:44 PM","Tue, Dec 1, 2020 8:56 PM",complete,100,701,12/2/2020 3:44,Healthcare Admin,david,Male,35,White,3,10,2,100,24,3,30,is ahead of where he began,No,4,5,$170 now,$170 now,$170 now,$170 now,$170 now,4,100% chance of $35,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,5,3,1,8,10,9,7,7,6,100,12/2/2020 3:56,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc70d1f-67ba-8eb3-0ea9-16463fd9eee9,,
7d835c71-0de6-4dbf-b04e-912ec0b4e2bd,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:46 PM","Tue, Dec 1, 2020 9:04 PM",complete,100,1111,12/2/2020 3:46,Nurse,RN,Female,52,White,8,10,10,100,24,9,29,has lost money,No,10,10,$340 a year from now,$170 now,$170 now,$170 now,$170 now,1,50/50 chance of $565,50/50 chance of $565,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,No Gift,1,3,1,5,10,10,10,1,5,500,12/2/2020 4:04,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc70d9a-acbf-1490-415d-fd63ca1827e5,,
4003cbc5-c72a-46e0-89ab-f550cd2736e1,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:46 PM","Tue, Dec 1, 2020 8:52 PM",complete,100,353,12/2/2020 3:46,General Physician,Rn,Female,29,White,6,10,10,100,24,6,15,is ahead of where he began,No,4,5,$170 now,$170 now,$170 now,$170 now,$170 now,4,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,4,4,4,5,7,8,8,4,5,10,12/2/2020 3:52,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc70dec-842f-3eba-bc52-1d8f26c65861,,
488ed4b7-9db8-4bd5-b01b-d89f6cc0e56f,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:47 PM","Tue, Dec 1, 2020 8:54 PM",complete,100,405,12/2/2020 3:47,Nurse,Registered nurse,Female,36,White,9,3,10,100,12,3,30,is ahead of where he began,No,8,8,$340 a year from now,$255 a year from now,$213 a year from now,$170 now,$170 now,7,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,6,6,3,5,9,9,9,9,5,300,12/2/2020 3:54,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc70e18-5924-cc28-3c11-e850b9fb818c,,
6de7a1be-e62a-45a2-a0f6-721ca734051b,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:49 PM","Tue, Dec 1, 2020 9:05 PM",complete,100,911,12/2/2020 3:49,Healthcare Admin,Hospital ceo,Male,44,White,10,2,10,100,24,9,30,has lost money,No,8,10,$340 a year from now,$255 a year from now,$213 a year from now,$191 a year from now,$175 a year from now,9,100% chance of $35,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,8,8,9,9,10,10,10,5,10,1000,12/2/2020 4:05,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc70eab-9c16-0eca-6dbd-bde3079a8de8,,
5876bf12-4076-4a6e-abe6-94bbe6527cbe,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:51 PM","Tue, Dec 1, 2020 9:00 PM",complete,100,565,12/2/2020 3:51,Nurse,attending nurse,Male,40,Latino/Hispanic,9,21,1,100,24,9,15,"broke even, or has the same amount started with",Yes,9,8,$340 a year from now,$170 now,$170 now,$170 now,$170 now,1,50/50 chance of $565,50/50 chance of $565,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$80 ,8,4,6,7,9,9,10,9,8,800,12/2/2020 4:00,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc70e2e-1466-4149-faad-cd2fa44c0e51,,
e52e10b6-6a3f-4e33-930f-53aa94bbc954,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:51 PM","Tue, Dec 1, 2020 9:04 PM",complete,100,754,12/2/2020 3:51,Nurse,Mother/baby and NICU registered nurse,Female,38,Latino/Hispanic,7,2,10,100,24,9,30,has lost money,No,7,5,$170 now,$170 now,$170 now,$170 now,$170 now,3,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,3,3,2,4,8,9,1,2,5,180,12/2/2020 4:04,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc70f14-906b-190c-13cf-cf536206dc18,,
509d2a73-15b3-420d-8bcd-ea475930fcab,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:54 PM","Tue, Dec 1, 2020 8:59 PM",complete,100,320,12/2/2020 3:54,Operating Room Staff,I am a staff and I do the operating room jobs and assist,Female,31,Asian,9,40,1,5,24,3,30,is ahead of where he began,Yes,10,10,$340 a year from now,$255 a year from now,$213 a year from now,$170 now,$170 now,2,100% chance of $35,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,4,5,6,7,7,9,9,10,8,500,12/2/2020 3:59,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc70f8c-785f-ead8-c4e7-a69398bac6f7,,
cc896ec4-2987-4463-9ee7-817e38f480e5,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:55 PM","Tue, Dec 1, 2020 9:00 PM",complete,100,301,12/2/2020 3:55,General Physician,I am a self care patent,Male,35,Black,8,30,1,100,24,6,15,has lost money,Yes,8,9,$170 now,$170 now,$170 now,$170 now,$170 now,8,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$40 ,8,8,9,8,8,8,8,9,8,800,12/2/2020 4:00,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc70fd6-dc44-97a6-c725-54083a64f1f0,,
c635bd45-2fac-416c-b56c-6a3bea9d827c,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 9:02 PM","Tue, Dec 1, 2020 9:05 PM",complete,100,198,12/2/2020 4:02,Healthcare Admin,Administration,Female,41,Asian,8,40,2,50,50,7,15,"broke even, or has the same amount started with",Yes,2,7,$170 now,$170 now,$170 now,$170 now,$175 a year from now,3,50/50 chance of $565,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,50/50 chance of $565,100% chance of $480,50/50 chance of $565,None of the above,$100 ,8,8,7,6,9,2,8,8,7,1000,12/2/2020 4:05,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc71190-20dd-0fbe-7e68-32764e59b8e5,,
da45edca-345d-47b7-b286-80619ca4eeda,f6283665-b361-44e6-a612-ac25c3461699,Audience Panel,"Wed, Dec 2, 2020 9:18 PM","Wed, Dec 2, 2020 9:32 PM",complete,100,861,12/3/2020 4:18,Nurse,Rn,Female,28,White,9,3,10,20,24,9,15,is ahead of where he began,No,10,10,$340 a year from now,$255 a year from now,$213 a year from now,$170 now,$170 now,9,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,6,8,7,8,10,10,10,10,10,800,12/3/2020 4:32,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc866a8-83df-3cd7-7537-2e4262a7cd5a,,
3086722c-ddfd-41e2-ba6d-0aa97ec39827,f6283665-b361-44e6-a612-ac25c3461699,Audience Panel,"Wed, Dec 2, 2020 9:39 PM","Wed, Dec 2, 2020 9:51 PM",complete,100,702,12/3/2020 4:39,Surgeon,Brain Surgeon,Male,30,Black,10,35,10,100,24,6,30,is ahead of where he began,Yes,10,9,$340 a year from now,$255 a year from now,$213 a year from now,$170 now,$170 now,10,50/50 chance of $565,50/50 chance of $565,100% chance of $150,50/50 chance of $565,50/50 chance of $565,100% chance of $410,50/50 chance of $565,100% chance of $550,None of the above,$60 ,10,9,8,10,9,10,9,10,9,700,12/3/2020 4:51,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc86bb2-890d-4ac0-acce-403ecc46854a,,
e9530e53-95b3-42ac-be2b-e838a89c5e92,f6283665-b361-44e6-a612-ac25c3461699,Audience Panel,"Wed, Dec 2, 2020 10:05 PM","Wed, Dec 2, 2020 10:41 PM",complete,100,2117,12/3/2020 5:05,General Physician,Physician,Male,40,White,9,40,1,5,24,4,25,is ahead of where he began,Yes,10,8,$340 a year from now,$255 a year from now,$170 now,$170 now,$170 now,9,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,9,9,3,8,9,10,9,9,10,180,12/3/2020 5:41,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc8717f-ad08-87b0-4810-845b5c7f868e,,
e7158e8d-8e9b-440d-9674-de3adfc794e0,fe88012d-0c2b-4f44-9a2a-1c9fc0662f57,Audience Panel,"Wed, Dec 2, 2020 10:19 PM","Wed, Dec 2, 2020 10:39 PM",complete,100,1199,12/3/2020 5:19,Nurse,Head of nursing,Male,35,White,9,28,5,5,47,8,30,is ahead of where he began,No,9,9,$170 now,$170 now,$170 now,$170 now,$170 now,8,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $410,50/50 chance of $565,100% chance of $550,None of the above,$40 ,7,6,5,6,8,9,8,9,9,300,12/3/2020 5:39,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc8753a-036f-53a9-4eea-86b504ae395a,,
5f7f7123-87fd-49ec-b817-f9973d1eeeb3,fe88012d-0c2b-4f44-9a2a-1c9fc0662f57,Audience Panel,"Wed, Dec 2, 2020 10:26 PM","Wed, Dec 2, 2020 10:33 PM",complete,100,403,12/3/2020 5:26,General Physician,Pediatrician,Female,30,White,7,2,10,100,24,3,15,is ahead of where he began,No,4,7,$340 a year from now,$255 a year from now,$213 a year from now,$191 a year from now,$170 now,4,50/50 chance of $565,50/50 chance of $565,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,No Gift,2,2,1,4,8,9,3,7,8,100,12/3/2020 5:33,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc876e3-d309-0993-0d5e-3eb4720480c3,,
51142961-abbc-4eb5-89ba-64017ac75127,fe88012d-0c2b-4f44-9a2a-1c9fc0662f57,Audience Panel,"Wed, Dec 2, 2020 10:35 PM","Wed, Dec 2, 2020 10:50 PM",complete,100,887,12/3/2020 5:35,Surgeon,Vascular surgeon,Male,34,White,3,10,10,100,24,12,1,is ahead of where he began,No,2,2,$340 a year from now,$255 a year from now,$213 a year from now,$170 now,$170 now,7,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,5,4,4,5,9,9,9,5,9,300,12/3/2020 5:50,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc8785e-7846-86ee-a6b7-4c07bb72963b,,
33d1d856-13ca-4aef-a01a-84e9ce092d82,fe88012d-0c2b-4f44-9a2a-1c9fc0662f57,Audience Panel,"Wed, Dec 2, 2020 10:48 PM","Wed, Dec 2, 2020 10:54 PM",complete,100,386,12/3/2020 5:48,General Physician,Family Practitioner,Male,43,White,5,3,1,100,24,12,30,is ahead of where he began,No,10,8,$340 a year from now,$170 now,$170 now,$170 now,$170 now,7,50/50 chance of $565,50/50 chance of $565,100% chance of $150,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,5,5,3,6,10,10,10,9,10,500,12/3/2020 5:54,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc87bc4-7eef-ae52-e912-f8b0336ee987,,
bad7029e-3474-46db-967c-a348da7b07bc,fe88012d-0c2b-4f44-9a2a-1c9fc0662f57,Audience Panel,"Wed, Dec 2, 2020 10:53 PM","Wed, Dec 2, 2020 11:05 PM",complete,100,727,12/3/2020 5:53,Nurse,LPN,Female,51,White,2,1,10,100,24,12,1,"broke even, or has the same amount started with",No,6,8,$170 now,$170 now,$170 now,$170 now,$170 now,3,50/50 chance of $565,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,2,2,1,8,10,8,5,8,10,200,12/3/2020 6:05,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc87cee-293d-4d4d-307d-32ddd381ad65,,
6ad5f35b-1179-49ab-bc04-d9fc9c0aa172,fe88012d-0c2b-4f44-9a2a-1c9fc0662f57,Audience Panel,"Wed, Dec 2, 2020 11:01 PM","Wed, Dec 2, 2020 11:30 PM",complete,100,1709,12/3/2020 6:01,Healthcare Admin,Office Manager,Female,30,Asian,7,1,5,100,24,6,30,has lost money,No,5,8,$340 a year from now,$255 a year from now,$213 a year from now,$170 now,$170 now,5,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$80 ,6,7,4,6,7,7,6,6,7,200,12/3/2020 6:30,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc87d63-ba54-a8e7-44b2-4d216e298c7d,,
54aa5e79-0b2c-4d65-8363-9511f796a9f2,fe88012d-0c2b-4f44-9a2a-1c9fc0662f57,Audience Panel,"Wed, Dec 2, 2020 11:03 PM","Wed, Dec 2, 2020 11:12 PM",complete,100,575,12/3/2020 6:03,Healthcare Admin,Operations Director,Female,25,Black,7,17,10,100,24,4,30,is ahead of where he began,No,10,8,$340 a year from now,$255 a year from now,$213 a year from now,$170 now,$170 now,8,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $550,None of the above,$20 ,2,2,2,2,8,8,10,8,8,200,12/3/2020 6:12,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc87f40-a476-1f92-efb8-b95a90a93ab8,,
da5cdd3d-c840-4090-9591-e0c9575a3805,fe88012d-0c2b-4f44-9a2a-1c9fc0662f57,Audience Panel,"Wed, Dec 2, 2020 11:03 PM","Wed, Dec 2, 2020 11:19 PM",complete,100,936,12/3/2020 6:03,Healthcare Admin,Homeopathic Surgeon,Male,32,White,10,12,10,100,24,12,15,is ahead of where he began,No,5,10,$340 a year from now,$255 a year from now,$213 a year from now,$191 a year from now,$175 a year from now,8,100% chance of $35,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$80 ,3,3,2,3,10,10,3,4,10,1200,12/3/2020 6:19,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc87f27-b444-5859-87cb-1a597c38f2fe,,
6a85a1d0-5b07-490c-9232-4d81b6ad9eb4,fe88012d-0c2b-4f44-9a2a-1c9fc0662f57,Audience Panel,"Wed, Dec 2, 2020 11:11 PM","Wed, Dec 2, 2020 11:17 PM",complete,100,363,12/3/2020 6:11,Nurse,Registered nurse,Female,25,White,7,5,4,100,47,12,30,is ahead of where he began,No,7,7,$340 a year from now,$255 a year from now,$213 a year from now,$191 a year from now,$170 now,6,50/50 chance of $565,50/50 chance of $565,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$100 ,3,1,1,8,9,9,9,4,10,900,12/3/2020 6:17,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc88151-ad3c-354d-5c08-03baa21e1697,,
52bd6590-b40a-4ea7-bc93-f2ae4e1ab958,fe88012d-0c2b-4f44-9a2a-1c9fc0662f57,Audience Panel,"Wed, Dec 2, 2020 11:15 PM","Wed, Dec 2, 2020 11:25 PM",complete,100,572,12/3/2020 6:15,General Physician,Medical doctor,Male,45,White,8,15,1,100,24,9,15,is ahead of where he began,Yes,8,8,$170 now,$170 now,$170 now,$170 now,$170 now,8,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$80 ,8,8,8,8,8,8,9,8,8,1000,12/3/2020 6:25,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc8824f-c4a6-d9b6-dbd1-4c6dd02613c1,,
a50bd3b8-420c-4bff-81d5-36bb80f77b74,fe88012d-0c2b-4f44-9a2a-1c9fc0662f57,Audience Panel,"Wed, Dec 2, 2020 11:21 PM","Wed, Dec 2, 2020 11:28 PM",complete,100,453,12/3/2020 6:21,General Physician,Consultant,Female,36,White,10,30,10,100,24,9,30,is ahead of where he began,No,7,8,$340 a year from now,$255 a year from now,$213 a year from now,$170 now,$170 now,6,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$80 ,6,7,4,5,9,8,6,7,8,800,12/3/2020 6:28,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc88362-5504-336b-4d5a-47ca5df4651e,,
8a85174e-9d5b-4b86-8212-80eee7e40606,fe88012d-0c2b-4f44-9a2a-1c9fc0662f57,Audience Panel,"Wed, Dec 2, 2020 11:26 PM","Wed, Dec 2, 2020 11:32 PM",complete,100,384,12/3/2020 6:26,General Physician,Family doctor,Male,36,White,10,10,10,100,47,4,1,has lost money,Yes,10,10,$340 a year from now,$255 a year from now,$170 now,$170 now,$170 now,4,50/50 chance of $565,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$100 ,1,1,1,1,10,10,10,4,10,1200,12/3/2020 6:32,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc884ce-8d11-1995-14e3-d6579571da51,,
71b8d971-cfae-4155-a96a-a1bc7ec950f6,fe88012d-0c2b-4f44-9a2a-1c9fc0662f57,Audience Panel,"Wed, Dec 2, 2020 11:44 PM","Wed, Dec 2, 2020 11:48 PM",complete,100,258,12/3/2020 6:44,Surgeon,Doctor,Male,38,White,10,28,1,100,24,12,30,is ahead of where he began,Yes,10,10,$170 now,$170 now,$170 now,$170 now,$170 now,10,50/50 chance of $565,50/50 chance of $565,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$100 ,10,10,3,2,1,10,10,10,10,38,12/3/2020 6:48,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc888e3-e6c6-3186-880f-0324915ca436,,
bd1dc102-20e6-479e-85ed-6cf5aecdcaa8,fe88012d-0c2b-4f44-9a2a-1c9fc0662f57,Audience Panel,"Wed, Dec 2, 2020 11:49 PM","Wed, Dec 2, 2020 11:54 PM",complete,100,293,12/3/2020 6:49,General Physician,Doctor,Male,35,White,10,5,10,100,24,3,30,is ahead of where he began,Yes,10,8,$340 a year from now,$170 now,$170 now,$170 now,$170 now,6,100% chance of $35,50/50 chance of $565,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,8,6,1,10,10,10,1,6,10,18,12/3/2020 6:54,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc888cf-9a04-8acd-3c61-574e45e38589,,
186f2f19-bd24-4b2e-b930-f650beecf5b5,fe88012d-0c2b-4f44-9a2a-1c9fc0662f57,Audience Panel,"Wed, Dec 2, 2020 11:49 PM","Wed, Dec 2, 2020 11:54 PM",complete,100,279,12/3/2020 6:49,Nurse,RN,Male,40,White,8,40,1,100,48,6,15,has lost money,Yes,10,10,$340 a year from now,$255 a year from now,$213 a year from now,$170 now,$170 now,9,100% chance of $35,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,10,10,8,10,10,10,9,9,9,100,12/3/2020 6:54,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc88a54-6e84-7897-15f0-2960b5f123ee,,
c146b7ef-95d6-4ddd-aeb2-4abde49a01ec,fe88012d-0c2b-4f44-9a2a-1c9fc0662f57,Audience Panel,"Wed, Dec 2, 2020 11:52 PM","Thu, Dec 3, 2020 12:07 AM",complete,100,903,12/3/2020 6:52,Healthcare Admin,Administrator,Male,30,Black,5,3,10,100,24,6,15,has lost money,No,1,5,$170 now,$170 now,$170 now,$170 now,$170 now,10,100% chance of $35,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$100 ,5,5,5,5,10,10,10,10,10,800,12/3/2020 7:07,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc88a5d-3517-97a4-3f20-ae21edf24697,,
f86d9f97-1372-44cc-a7ce-8870c4019753,fe88012d-0c2b-4f44-9a2a-1c9fc0662f57,Audience Panel,"Wed, Dec 2, 2020 11:52 PM","Thu, Dec 3, 2020 12:04 AM",complete,100,737,12/3/2020 6:52,Nurse,Nurse,Female,35,White,8,5,2,10,5,6,5,has lost money,Yes,9,9,$170 now,$170 now,$170 now,$191 a year from now,$170 now,9,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,None of the above,$40 ,9,9,9,9,9,9,4,9,9,800,12/3/2020 7:04,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc88ab1-e0a0-4f22-6d0c-bc0dc646e798,,
d4d5b085-80e8-4b50-ab46-91ea7cd7bf14,be18d8a6-136f-4be3-b356-c8238924a3a6,Audience Panel,"Thu, Dec 3, 2020 12:03 AM","Thu, Dec 3, 2020 12:09 AM",complete,100,361,12/3/2020 7:03,General Physician,Physician,Male,36,White,5,20,1,100,24,3,15,has lost money,No,5,5,$170 now,$170 now,$170 now,$170 now,$170 now,5,100% chance of $35,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$40 ,5,5,5,5,5,5,5,5,5,1000,12/3/2020 7:09,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc88d54-ebb9-7f75-df33-8f80dee1577d,,
